model,num_tasks_seen,task,metric_type,accuracy
relu_0.3_method2_adam,3,1,Class-IL,0.0
relu_0.3_method2_adam,3,1,Task-IL,54.6
relu_0.3_method2_adam,3,2,Class-IL,94.55
relu_0.3_method2_adam,3,2,Task-IL,94.55
relu_0.3_method2_adam,3,avg,Class-IL,31.52
relu_0.3_method2_adam,3,avg,Task-IL,63.77
relu_0.3_method2_adam,4,0,Class-IL,0.0
relu_0.3_method2_adam,4,0,Task-IL,55.95
relu_0.3_method2_adam,4,1,Class-IL,0.0
relu_0.3_method2_adam,4,1,Task-IL,49.55
relu_0.3_method2_adam,4,2,Class-IL,0.0
relu_0.3_method2_adam,4,2,Task-IL,40.150000000000006
relu_0.3_method2_adam,4,3,Class-IL,83.2
relu_0.3_method2_adam,4,3,Task-IL,83.2
relu_0.3_method2_adam,4,avg,Class-IL,20.8
relu_0.3_method2_adam,4,avg,Task-IL,57.21
relu_0.3_method2_adam,5,0,Class-IL,0.0
relu_0.3_method2_adam,5,0,Task-IL,37.85
relu_0.3_method2_adam,5,1,Class-IL,0.0
relu_0.3_method2_adam,5,1,Task-IL,61.550000000000004
relu_0.3_method2_adam,5,2,Class-IL,0.0
relu_0.3_method2_adam,5,2,Task-IL,55.50000000000001
relu_0.3_method2_adam,5,3,Class-IL,0.0
relu_0.3_method2_adam,5,3,Task-IL,48.0
relu_0.3_method2_adam,5,4,Class-IL,86.75
relu_0.3_method2_adam,5,4,Task-IL,86.75
relu_0.3_method2_adam,5,avg,Class-IL,17.35
relu_0.3_method2_adam,5,avg,Task-IL,57.93
