model,num_tasks_seen,task,metric_type,accuracy
relu_0.1_ours_sgd,2,1,Class-IL,86.05000000000001
relu_0.1_ours_sgd,2,1,Task-IL,86.05000000000001
relu_0.1_ours_sgd,2,avg,Class-IL,43.03
relu_0.1_ours_sgd,2,avg,Task-IL,77.33
relu_0.1_ours_sgd,3,0,Class-IL,0.0
relu_0.1_ours_sgd,3,0,Task-IL,68.8
relu_0.1_ours_sgd,3,1,Class-IL,0.0
relu_0.1_ours_sgd,3,1,Task-IL,69.69999999999999
relu_0.1_ours_sgd,3,2,Class-IL,94.1
relu_0.1_ours_sgd,3,2,Task-IL,94.1
relu_0.1_ours_sgd,3,avg,Class-IL,31.37
relu_0.1_ours_sgd,3,avg,Task-IL,77.53
relu_0.1_ours_sgd,4,0,Class-IL,0.0
relu_0.1_ours_sgd,4,0,Task-IL,49.2
relu_0.1_ours_sgd,4,1,Class-IL,0.0
relu_0.1_ours_sgd,4,1,Task-IL,51.7
relu_0.1_ours_sgd,4,2,Class-IL,0.0
relu_0.1_ours_sgd,4,2,Task-IL,65.9
relu_0.1_ours_sgd,4,3,Class-IL,97.75
relu_0.1_ours_sgd,4,3,Task-IL,97.75
relu_0.1_ours_sgd,4,avg,Class-IL,24.44
relu_0.1_ours_sgd,4,avg,Task-IL,66.14
relu_0.1_ours_sgd,5,0,Class-IL,0.0
relu_0.1_ours_sgd,5,0,Task-IL,70.6
relu_0.1_ours_sgd,5,1,Class-IL,0.0
relu_0.1_ours_sgd,5,1,Task-IL,60.050000000000004
relu_0.1_ours_sgd,5,2,Class-IL,0.0
relu_0.1_ours_sgd,5,2,Task-IL,64.75
relu_0.1_ours_sgd,5,3,Class-IL,0.0
relu_0.1_ours_sgd,5,3,Task-IL,78.10000000000001
relu_0.1_ours_sgd,5,4,Class-IL,94.65
relu_0.1_ours_sgd,5,4,Task-IL,94.65
relu_0.1_ours_sgd,5,avg,Class-IL,18.93
relu_0.1_ours_sgd,5,avg,Task-IL,73.63
