model,num_tasks_seen,task,metric_type,accuracy
relu_0.1_ours_adam,2,1,Class-IL,89.25
relu_0.1_ours_adam,2,1,Task-IL,89.25
relu_0.1_ours_adam,2,avg,Class-IL,44.62
relu_0.1_ours_adam,2,avg,Task-IL,77.72
relu_0.1_ours_adam,3,0,Class-IL,0.0
relu_0.1_ours_adam,3,0,Task-IL,50.0
relu_0.1_ours_adam,3,1,Class-IL,4.3999999999999995
relu_0.1_ours_adam,3,1,Task-IL,50.0
relu_0.1_ours_adam,3,2,Class-IL,61.95
relu_0.1_ours_adam,3,2,Task-IL,78.60000000000001
relu_0.1_ours_adam,3,avg,Class-IL,22.12
relu_0.1_ours_adam,3,avg,Task-IL,59.53
relu_0.1_ours_adam,4,0,Class-IL,0.0
relu_0.1_ours_adam,4,0,Task-IL,50.0
relu_0.1_ours_adam,4,1,Class-IL,0.0
relu_0.1_ours_adam,4,1,Task-IL,50.0
relu_0.1_ours_adam,4,2,Class-IL,0.0
relu_0.1_ours_adam,4,2,Task-IL,26.85
relu_0.1_ours_adam,4,3,Class-IL,62.0
relu_0.1_ours_adam,4,3,Task-IL,62.0
relu_0.1_ours_adam,4,avg,Class-IL,15.5
relu_0.1_ours_adam,4,avg,Task-IL,47.21
relu_0.1_ours_adam,5,0,Class-IL,0.0
relu_0.1_ours_adam,5,0,Task-IL,44.1
relu_0.1_ours_adam,5,1,Class-IL,0.0
relu_0.1_ours_adam,5,1,Task-IL,58.4
relu_0.1_ours_adam,5,2,Class-IL,0.0
relu_0.1_ours_adam,5,2,Task-IL,50.0
relu_0.1_ours_adam,5,3,Class-IL,2.0
relu_0.1_ours_adam,5,3,Task-IL,43.0
relu_0.1_ours_adam,5,4,Class-IL,80.95
relu_0.1_ours_adam,5,4,Task-IL,96.89999999999999
relu_0.1_ours_adam,5,avg,Class-IL,16.59
relu_0.1_ours_adam,5,avg,Task-IL,58.48
