model,num_tasks_seen,task,metric_type,accuracy
relu_0.1_ghada_sgd,2,avg,Class-IL,43.7
relu_0.1_ghada_sgd,2,avg,Task-IL,78.8
relu_0.1_ghada_sgd,3,0,Class-IL,0.0
relu_0.1_ghada_sgd,3,0,Task-IL,69.6
relu_0.1_ghada_sgd,3,1,Class-IL,0.0
relu_0.1_ghada_sgd,3,1,Task-IL,69.0
relu_0.1_ghada_sgd,3,2,Class-IL,94.0
relu_0.1_ghada_sgd,3,2,Task-IL,94.0
relu_0.1_ghada_sgd,3,avg,Class-IL,31.33
relu_0.1_ghada_sgd,3,avg,Task-IL,77.53
relu_0.1_ghada_sgd,4,0,Class-IL,0.0
relu_0.1_ghada_sgd,4,0,Task-IL,59.650000000000006
relu_0.1_ghada_sgd,4,1,Class-IL,0.0
relu_0.1_ghada_sgd,4,1,Task-IL,57.3
relu_0.1_ghada_sgd,4,2,Class-IL,0.0
relu_0.1_ghada_sgd,4,2,Task-IL,73.3
relu_0.1_ghada_sgd,4,3,Class-IL,97.7
relu_0.1_ghada_sgd,4,3,Task-IL,97.7
relu_0.1_ghada_sgd,4,avg,Class-IL,24.42
relu_0.1_ghada_sgd,4,avg,Task-IL,71.99
relu_0.1_ghada_sgd,5,0,Class-IL,0.0
relu_0.1_ghada_sgd,5,0,Task-IL,68.85
relu_0.1_ghada_sgd,5,1,Class-IL,0.0
relu_0.1_ghada_sgd,5,1,Task-IL,56.45
relu_0.1_ghada_sgd,5,2,Class-IL,0.0
relu_0.1_ghada_sgd,5,2,Task-IL,51.1
relu_0.1_ghada_sgd,5,3,Class-IL,0.0
relu_0.1_ghada_sgd,5,3,Task-IL,68.45
relu_0.1_ghada_sgd,5,4,Class-IL,86.35000000000001
relu_0.1_ghada_sgd,5,4,Task-IL,86.35000000000001
relu_0.1_ghada_sgd,5,avg,Class-IL,17.27
relu_0.1_ghada_sgd,5,avg,Task-IL,66.24
