model,num_tasks_seen,task,metric_type,accuracy
relu_0.2_ours_sgd,2,avg,Class-IL,43.03
relu_0.2_ours_sgd,2,avg,Task-IL,78.47
relu_0.2_ours_sgd,3,0,Class-IL,0.0
relu_0.2_ours_sgd,3,0,Task-IL,75.64999999999999
relu_0.2_ours_sgd,3,1,Class-IL,0.0
relu_0.2_ours_sgd,3,1,Task-IL,69.0
relu_0.2_ours_sgd,3,2,Class-IL,93.4
relu_0.2_ours_sgd,3,2,Task-IL,93.4
relu_0.2_ours_sgd,3,avg,Class-IL,31.13
relu_0.2_ours_sgd,3,avg,Task-IL,79.35
relu_0.2_ours_sgd,4,0,Class-IL,0.0
relu_0.2_ours_sgd,4,0,Task-IL,73.65
relu_0.2_ours_sgd,4,1,Class-IL,0.0
relu_0.2_ours_sgd,4,1,Task-IL,58.199999999999996
relu_0.2_ours_sgd,4,2,Class-IL,0.0
relu_0.2_ours_sgd,4,2,Task-IL,67.80000000000001
relu_0.2_ours_sgd,4,3,Class-IL,97.95
relu_0.2_ours_sgd,4,3,Task-IL,97.95
relu_0.2_ours_sgd,4,avg,Class-IL,24.49
relu_0.2_ours_sgd,4,avg,Task-IL,74.4
relu_0.2_ours_sgd,5,0,Class-IL,0.0
relu_0.2_ours_sgd,5,0,Task-IL,66.0
relu_0.2_ours_sgd,5,1,Class-IL,0.0
relu_0.2_ours_sgd,5,1,Task-IL,55.7
relu_0.2_ours_sgd,5,2,Class-IL,0.0
relu_0.2_ours_sgd,5,2,Task-IL,64.45
relu_0.2_ours_sgd,5,3,Class-IL,0.0
relu_0.2_ours_sgd,5,3,Task-IL,70.35
relu_0.2_ours_sgd,5,4,Class-IL,96.0
relu_0.2_ours_sgd,5,4,Task-IL,96.0
relu_0.2_ours_sgd,5,avg,Class-IL,19.2
relu_0.2_ours_sgd,5,avg,Task-IL,70.5
