model,num_tasks_seen,task,metric_type,accuracy
relu_0.025_win3_method2_sgd,3,0,Class-IL,0.0
relu_0.025_win3_method2_sgd,3,0,Task-IL,62.9
relu_0.025_win3_method2_sgd,3,1,Class-IL,0.0
relu_0.025_win3_method2_sgd,3,1,Task-IL,67.15
relu_0.025_win3_method2_sgd,3,2,Class-IL,93.30000000000001
relu_0.025_win3_method2_sgd,3,2,Task-IL,93.30000000000001
relu_0.025_win3_method2_sgd,3,avg,Class-IL,31.1
relu_0.025_win3_method2_sgd,3,avg,Task-IL,74.45
relu_0.025_win3_method2_sgd,4,0,Class-IL,0.0
relu_0.025_win3_method2_sgd,4,0,Task-IL,61.1
relu_0.025_win3_method2_sgd,4,1,Class-IL,0.0
relu_0.025_win3_method2_sgd,4,1,Task-IL,51.74999999999999
relu_0.025_win3_method2_sgd,4,2,Class-IL,0.0
relu_0.025_win3_method2_sgd,4,2,Task-IL,50.3
relu_0.025_win3_method2_sgd,4,3,Class-IL,98.3
relu_0.025_win3_method2_sgd,4,3,Task-IL,98.3
relu_0.025_win3_method2_sgd,4,avg,Class-IL,24.58
relu_0.025_win3_method2_sgd,4,avg,Task-IL,65.36
relu_0.025_win3_method2_sgd,5,0,Class-IL,0.0
relu_0.025_win3_method2_sgd,5,0,Task-IL,29.2
relu_0.025_win3_method2_sgd,5,1,Class-IL,0.0
relu_0.025_win3_method2_sgd,5,1,Task-IL,44.95
relu_0.025_win3_method2_sgd,5,2,Class-IL,0.0
relu_0.025_win3_method2_sgd,5,2,Task-IL,53.5
relu_0.025_win3_method2_sgd,5,3,Class-IL,0.0
relu_0.025_win3_method2_sgd,5,3,Task-IL,69.19999999999999
relu_0.025_win3_method2_sgd,5,4,Class-IL,91.8
relu_0.025_win3_method2_sgd,5,4,Task-IL,91.8
relu_0.025_win3_method2_sgd,5,avg,Class-IL,18.36
relu_0.025_win3_method2_sgd,5,avg,Task-IL,57.73
relu_0.1_win3_method2_sgd,1,0,Class-IL,97.25
relu_0.1_win3_method2_sgd,1,0,Task-IL,97.25
relu_0.1_win3_method2_sgd,1,avg,Class-IL,97.25
relu_0.1_win3_method2_sgd,1,avg,Task-IL,97.25
relu_0.1_win3_method2_sgd,2,0,Class-IL,0.0
relu_0.1_win3_method2_sgd,2,0,Task-IL,68.35
relu_0.1_win3_method2_sgd,2,1,Class-IL,85.95
relu_0.1_win3_method2_sgd,2,1,Task-IL,85.95
relu_0.1_win3_method2_sgd,2,avg,Class-IL,42.98
relu_0.1_win3_method2_sgd,2,avg,Task-IL,77.15
relu_0.1_win3_method2_sgd,3,0,Class-IL,0.0
relu_0.1_win3_method2_sgd,3,0,Task-IL,69.05
relu_0.1_win3_method2_sgd,3,1,Class-IL,0.0
relu_0.1_win3_method2_sgd,3,1,Task-IL,69.55
relu_0.1_win3_method2_sgd,3,2,Class-IL,94.05
relu_0.1_win3_method2_sgd,3,2,Task-IL,94.05
relu_0.1_win3_method2_sgd,3,avg,Class-IL,31.35
relu_0.1_win3_method2_sgd,3,avg,Task-IL,77.55
relu_0.1_win3_method2_sgd,4,0,Class-IL,0.0
relu_0.1_win3_method2_sgd,4,0,Task-IL,57.699999999999996
relu_0.1_win3_method2_sgd,4,1,Class-IL,0.0
relu_0.1_win3_method2_sgd,4,1,Task-IL,51.24999999999999
relu_0.1_win3_method2_sgd,4,2,Class-IL,0.0
relu_0.1_win3_method2_sgd,4,2,Task-IL,51.300000000000004
relu_0.1_win3_method2_sgd,4,3,Class-IL,97.3
relu_0.1_win3_method2_sgd,4,3,Task-IL,97.3
relu_0.1_win3_method2_sgd,4,avg,Class-IL,24.32
relu_0.1_win3_method2_sgd,4,avg,Task-IL,64.39
relu_0.1_win3_method2_sgd,5,0,Class-IL,0.0
relu_0.1_win3_method2_sgd,5,0,Task-IL,83.5
relu_0.1_win3_method2_sgd,5,1,Class-IL,0.0
relu_0.1_win3_method2_sgd,5,1,Task-IL,55.50000000000001
relu_0.1_win3_method2_sgd,5,2,Class-IL,0.0
relu_0.1_win3_method2_sgd,5,2,Task-IL,54.7
relu_0.1_win3_method2_sgd,5,3,Class-IL,0.0
relu_0.1_win3_method2_sgd,5,3,Task-IL,55.35
relu_0.1_win3_method2_sgd,5,4,Class-IL,96.1
relu_0.1_win3_method2_sgd,5,4,Task-IL,96.1
relu_0.1_win3_method2_sgd,5,avg,Class-IL,19.22
relu_0.1_win3_method2_sgd,5,avg,Task-IL,69.03
relu_0.1_win10_method2_sgd,1,0,Class-IL,97.25
relu_0.1_win10_method2_sgd,1,0,Task-IL,97.25
relu_0.1_win10_method2_sgd,1,avg,Class-IL,97.25
relu_0.1_win10_method2_sgd,1,avg,Task-IL,97.25
relu_0.1_win10_method2_sgd,2,0,Class-IL,0.0
relu_0.1_win10_method2_sgd,2,0,Task-IL,68.89999999999999
relu_0.1_win10_method2_sgd,2,1,Class-IL,86.55000000000001
relu_0.1_win10_method2_sgd,2,1,Task-IL,86.55000000000001
relu_0.1_win10_method2_sgd,2,avg,Class-IL,43.28
relu_0.1_win10_method2_sgd,2,avg,Task-IL,77.72
relu_0.1_win10_method2_sgd,3,0,Class-IL,0.0
relu_0.1_win10_method2_sgd,3,0,Task-IL,68.05
relu_0.1_win10_method2_sgd,3,1,Class-IL,0.0
relu_0.1_win10_method2_sgd,3,1,Task-IL,68.35
relu_0.1_win10_method2_sgd,3,2,Class-IL,94.15
relu_0.1_win10_method2_sgd,3,2,Task-IL,94.15
relu_0.1_win10_method2_sgd,3,avg,Class-IL,31.38
relu_0.1_win10_method2_sgd,3,avg,Task-IL,76.85
relu_0.1_win10_method2_sgd,4,0,Class-IL,0.0
relu_0.1_win10_method2_sgd,4,0,Task-IL,67.95
relu_0.1_win10_method2_sgd,4,1,Class-IL,0.0
relu_0.1_win10_method2_sgd,4,1,Task-IL,58.699999999999996
relu_0.1_win10_method2_sgd,4,2,Class-IL,0.0
relu_0.1_win10_method2_sgd,4,2,Task-IL,66.60000000000001
relu_0.1_win10_method2_sgd,4,3,Class-IL,98.0
relu_0.1_win10_method2_sgd,4,3,Task-IL,98.0
relu_0.1_win10_method2_sgd,4,avg,Class-IL,24.5
relu_0.1_win10_method2_sgd,4,avg,Task-IL,72.81
relu_0.1_win10_method2_sgd,5,0,Class-IL,0.0
relu_0.1_win10_method2_sgd,5,0,Task-IL,64.0
relu_0.1_win10_method2_sgd,5,1,Class-IL,0.0
relu_0.1_win10_method2_sgd,5,1,Task-IL,56.599999999999994
relu_0.1_win10_method2_sgd,5,2,Class-IL,0.0
relu_0.1_win10_method2_sgd,5,2,Task-IL,62.7
relu_0.1_win10_method2_sgd,5,3,Class-IL,0.0
relu_0.1_win10_method2_sgd,5,3,Task-IL,67.25
relu_0.1_win10_method2_sgd,5,4,Class-IL,85.1
relu_0.1_win10_method2_sgd,5,4,Task-IL,85.1
relu_0.1_win10_method2_sgd,5,avg,Class-IL,17.02
relu_0.1_win10_method2_sgd,5,avg,Task-IL,67.13
relu_0.025_win5_method2_sgd,1,0,Class-IL,97.25
relu_0.025_win5_method2_sgd,1,0,Task-IL,97.25
relu_0.025_win5_method2_sgd,1,avg,Class-IL,97.25
relu_0.025_win5_method2_sgd,1,avg,Task-IL,97.25
relu_0.025_win5_method2_sgd,2,0,Class-IL,0.0
relu_0.025_win5_method2_sgd,2,0,Task-IL,70.3
relu_0.025_win5_method2_sgd,2,1,Class-IL,86.0
relu_0.025_win5_method2_sgd,2,1,Task-IL,86.0
relu_0.025_win5_method2_sgd,2,avg,Class-IL,43.0
relu_0.025_win5_method2_sgd,2,avg,Task-IL,78.15
relu_0.025_win5_method2_sgd,3,0,Class-IL,0.0
relu_0.025_win5_method2_sgd,3,0,Task-IL,67.0
relu_0.025_win5_method2_sgd,3,1,Class-IL,0.0
relu_0.025_win5_method2_sgd,3,1,Task-IL,68.45
relu_0.025_win5_method2_sgd,3,2,Class-IL,94.25
relu_0.025_win5_method2_sgd,3,2,Task-IL,94.25
relu_0.025_win5_method2_sgd,3,avg,Class-IL,31.42
relu_0.025_win5_method2_sgd,3,avg,Task-IL,76.57
relu_0.025_win5_method2_sgd,4,0,Class-IL,0.0
relu_0.025_win5_method2_sgd,4,0,Task-IL,62.35000000000001
relu_0.025_win5_method2_sgd,4,1,Class-IL,0.0
relu_0.025_win5_method2_sgd,4,1,Task-IL,54.05
relu_0.025_win5_method2_sgd,4,2,Class-IL,0.0
relu_0.025_win5_method2_sgd,4,2,Task-IL,63.5
relu_0.025_win5_method2_sgd,4,3,Class-IL,97.8
relu_0.025_win5_method2_sgd,4,3,Task-IL,97.8
relu_0.025_win5_method2_sgd,4,avg,Class-IL,24.45
relu_0.025_win5_method2_sgd,4,avg,Task-IL,69.42
relu_0.025_win5_method2_sgd,5,0,Class-IL,0.0
relu_0.025_win5_method2_sgd,5,0,Task-IL,38.35
relu_0.025_win5_method2_sgd,5,1,Class-IL,0.0
relu_0.025_win5_method2_sgd,5,1,Task-IL,48.1
relu_0.025_win5_method2_sgd,5,2,Class-IL,0.0
relu_0.025_win5_method2_sgd,5,2,Task-IL,53.349999999999994
relu_0.025_win5_method2_sgd,5,3,Class-IL,0.0
relu_0.025_win5_method2_sgd,5,3,Task-IL,67.25
relu_0.025_win5_method2_sgd,5,4,Class-IL,91.60000000000001
relu_0.025_win5_method2_sgd,5,4,Task-IL,91.60000000000001
relu_0.025_win5_method2_sgd,5,avg,Class-IL,18.32
relu_0.025_win5_method2_sgd,5,avg,Task-IL,59.73
relu_0.05_win5_method2_sgd,1,0,Class-IL,97.25
relu_0.05_win5_method2_sgd,1,0,Task-IL,97.25
relu_0.05_win5_method2_sgd,1,avg,Class-IL,97.25
relu_0.05_win5_method2_sgd,1,avg,Task-IL,97.25
relu_0.05_win5_method2_sgd,2,0,Class-IL,0.0
relu_0.05_win5_method2_sgd,2,0,Task-IL,66.0
relu_0.05_win5_method2_sgd,2,1,Class-IL,87.8
relu_0.05_win5_method2_sgd,2,1,Task-IL,87.8
relu_0.05_win5_method2_sgd,2,avg,Class-IL,43.9
relu_0.05_win5_method2_sgd,2,avg,Task-IL,76.9
relu_0.05_win5_method2_sgd,3,0,Class-IL,0.0
relu_0.05_win5_method2_sgd,3,0,Task-IL,66.64999999999999
relu_0.05_win5_method2_sgd,3,1,Class-IL,0.0
relu_0.05_win5_method2_sgd,3,1,Task-IL,68.2
relu_0.05_win5_method2_sgd,3,2,Class-IL,94.1
relu_0.05_win5_method2_sgd,3,2,Task-IL,94.1
relu_0.05_win5_method2_sgd,3,avg,Class-IL,31.37
relu_0.05_win5_method2_sgd,3,avg,Task-IL,76.32
relu_0.05_win5_method2_sgd,4,0,Class-IL,0.0
relu_0.05_win5_method2_sgd,4,0,Task-IL,64.55
relu_0.05_win5_method2_sgd,4,1,Class-IL,0.0
relu_0.05_win5_method2_sgd,4,1,Task-IL,56.2
relu_0.05_win5_method2_sgd,4,2,Class-IL,0.0
relu_0.05_win5_method2_sgd,4,2,Task-IL,61.3
relu_0.05_win5_method2_sgd,4,3,Class-IL,98.05
relu_0.05_win5_method2_sgd,4,3,Task-IL,98.05
relu_0.05_win5_method2_sgd,4,avg,Class-IL,24.51
relu_0.05_win5_method2_sgd,4,avg,Task-IL,70.03
relu_0.05_win5_method2_sgd,5,0,Class-IL,0.0
relu_0.05_win5_method2_sgd,5,0,Task-IL,56.00000000000001
relu_0.05_win5_method2_sgd,5,1,Class-IL,0.0
relu_0.05_win5_method2_sgd,5,1,Task-IL,50.4
relu_0.05_win5_method2_sgd,5,2,Class-IL,0.0
relu_0.05_win5_method2_sgd,5,2,Task-IL,57.550000000000004
relu_0.05_win5_method2_sgd,5,3,Class-IL,0.0
relu_0.05_win5_method2_sgd,5,3,Task-IL,60.75000000000001
relu_0.05_win5_method2_sgd,5,4,Class-IL,94.39999999999999
relu_0.05_win5_method2_sgd,5,4,Task-IL,94.39999999999999
relu_0.05_win5_method2_sgd,5,avg,Class-IL,18.88
relu_0.05_win5_method2_sgd,5,avg,Task-IL,63.82
relu_0.025_win10_method2_sgd,1,0,Class-IL,97.25
relu_0.025_win10_method2_sgd,1,0,Task-IL,97.25
relu_0.025_win10_method2_sgd,1,avg,Class-IL,97.25
relu_0.025_win10_method2_sgd,1,avg,Task-IL,97.25
relu_0.025_win10_method2_sgd,2,0,Class-IL,0.0
relu_0.025_win10_method2_sgd,2,0,Task-IL,67.05
relu_0.025_win10_method2_sgd,2,1,Class-IL,87.8
relu_0.025_win10_method2_sgd,2,1,Task-IL,87.8
relu_0.025_win10_method2_sgd,2,avg,Class-IL,43.9
relu_0.025_win10_method2_sgd,2,avg,Task-IL,77.42
relu_0.025_win10_method2_sgd,3,0,Class-IL,0.0
relu_0.025_win10_method2_sgd,3,0,Task-IL,62.5
relu_0.025_win10_method2_sgd,3,1,Class-IL,0.0
relu_0.025_win10_method2_sgd,3,1,Task-IL,67.5
relu_0.025_win10_method2_sgd,3,2,Class-IL,94.39999999999999
relu_0.025_win10_method2_sgd,3,2,Task-IL,94.39999999999999
relu_0.025_win10_method2_sgd,3,avg,Class-IL,31.47
relu_0.025_win10_method2_sgd,3,avg,Task-IL,74.8
relu_0.025_win10_method2_sgd,4,0,Class-IL,0.0
relu_0.025_win10_method2_sgd,4,0,Task-IL,47.349999999999994
relu_0.025_win10_method2_sgd,4,1,Class-IL,0.0
relu_0.025_win10_method2_sgd,4,1,Task-IL,50.849999999999994
relu_0.025_win10_method2_sgd,4,2,Class-IL,0.0
relu_0.025_win10_method2_sgd,4,2,Task-IL,61.5
relu_0.025_win10_method2_sgd,4,3,Class-IL,98.2
relu_0.025_win10_method2_sgd,4,3,Task-IL,98.2
relu_0.025_win10_method2_sgd,4,avg,Class-IL,24.55
relu_0.025_win10_method2_sgd,4,avg,Task-IL,64.47
relu_0.025_win10_method2_sgd,5,0,Class-IL,0.0
relu_0.025_win10_method2_sgd,5,0,Task-IL,80.65
relu_0.025_win10_method2_sgd,5,1,Class-IL,0.0
relu_0.025_win10_method2_sgd,5,1,Task-IL,61.25000000000001
relu_0.025_win10_method2_sgd,5,2,Class-IL,0.0
relu_0.025_win10_method2_sgd,5,2,Task-IL,59.199999999999996
relu_0.025_win10_method2_sgd,5,3,Class-IL,0.0
relu_0.025_win10_method2_sgd,5,3,Task-IL,71.05
relu_0.025_win10_method2_sgd,5,4,Class-IL,97.2
relu_0.025_win10_method2_sgd,5,4,Task-IL,97.2
relu_0.025_win10_method2_sgd,5,avg,Class-IL,19.44
relu_0.025_win10_method2_sgd,5,avg,Task-IL,73.87
01_baseline_sgd_relu,1,0,Class-IL,97.25
01_baseline_sgd_relu,1,0,Task-IL,97.25
01_baseline_sgd_relu,1,avg,Class-IL,97.25
01_baseline_sgd_relu,1,avg,Task-IL,97.25
01_baseline_sgd_relu,2,0,Class-IL,0.0
01_baseline_sgd_relu,2,0,Task-IL,70.0
01_baseline_sgd_relu,2,1,Class-IL,86.95
01_baseline_sgd_relu,2,1,Task-IL,86.95
01_baseline_sgd_relu,2,avg,Class-IL,43.48
01_baseline_sgd_relu,2,avg,Task-IL,78.47
01_baseline_sgd_relu,3,0,Class-IL,0.0
01_baseline_sgd_relu,3,0,Task-IL,62.6
01_baseline_sgd_relu,3,1,Class-IL,0.0
01_baseline_sgd_relu,3,1,Task-IL,65.85
01_baseline_sgd_relu,3,2,Class-IL,93.35
01_baseline_sgd_relu,3,2,Task-IL,93.35
01_baseline_sgd_relu,3,avg,Class-IL,31.12
01_baseline_sgd_relu,3,avg,Task-IL,73.93
01_baseline_sgd_relu,4,0,Class-IL,0.0
01_baseline_sgd_relu,4,0,Task-IL,63.74999999999999
01_baseline_sgd_relu,4,1,Class-IL,0.0
01_baseline_sgd_relu,4,1,Task-IL,53.25
01_baseline_sgd_relu,4,2,Class-IL,0.0
01_baseline_sgd_relu,4,2,Task-IL,53.1
01_baseline_sgd_relu,4,3,Class-IL,97.8
01_baseline_sgd_relu,4,3,Task-IL,97.8
01_baseline_sgd_relu,4,avg,Class-IL,24.45
01_baseline_sgd_relu,4,avg,Task-IL,66.97
01_baseline_sgd_relu,5,0,Class-IL,0.0
01_baseline_sgd_relu,5,0,Task-IL,75.6
01_baseline_sgd_relu,5,1,Class-IL,0.0
01_baseline_sgd_relu,5,1,Task-IL,60.95
01_baseline_sgd_relu,5,2,Class-IL,0.0
01_baseline_sgd_relu,5,2,Task-IL,45.7
01_baseline_sgd_relu,5,3,Class-IL,0.0
01_baseline_sgd_relu,5,3,Task-IL,60.0
01_baseline_sgd_relu,5,4,Class-IL,93.25
01_baseline_sgd_relu,5,4,Task-IL,93.25
01_baseline_sgd_relu,5,avg,Class-IL,18.65
01_baseline_sgd_relu,5,avg,Task-IL,67.1
relu_0.05_win10_method2_sgd,1,0,Class-IL,97.25
relu_0.05_win10_method2_sgd,1,0,Task-IL,97.25
relu_0.05_win10_method2_sgd,1,avg,Class-IL,97.25
relu_0.05_win10_method2_sgd,1,avg,Task-IL,97.25
relu_0.05_win10_method2_sgd,2,0,Class-IL,0.0
relu_0.05_win10_method2_sgd,2,0,Task-IL,75.25
relu_0.05_win10_method2_sgd,2,1,Class-IL,84.7
relu_0.05_win10_method2_sgd,2,1,Task-IL,84.7
relu_0.05_win10_method2_sgd,2,avg,Class-IL,42.35
relu_0.05_win10_method2_sgd,2,avg,Task-IL,79.97
relu_0.05_win10_method2_sgd,3,0,Class-IL,0.0
relu_0.05_win10_method2_sgd,3,0,Task-IL,59.85
relu_0.05_win10_method2_sgd,3,1,Class-IL,0.0
relu_0.05_win10_method2_sgd,3,1,Task-IL,70.1
relu_0.05_win10_method2_sgd,3,2,Class-IL,94.8
relu_0.05_win10_method2_sgd,3,2,Task-IL,94.8
relu_0.05_win10_method2_sgd,3,avg,Class-IL,31.6
relu_0.05_win10_method2_sgd,3,avg,Task-IL,74.92
relu_0.05_win10_method2_sgd,4,0,Class-IL,0.0
relu_0.05_win10_method2_sgd,4,0,Task-IL,71.95
relu_0.05_win10_method2_sgd,4,1,Class-IL,0.0
relu_0.05_win10_method2_sgd,4,1,Task-IL,61.85000000000001
relu_0.05_win10_method2_sgd,4,2,Class-IL,0.0
relu_0.05_win10_method2_sgd,4,2,Task-IL,80.75
relu_0.05_win10_method2_sgd,4,3,Class-IL,98.2
relu_0.05_win10_method2_sgd,4,3,Task-IL,98.2
relu_0.05_win10_method2_sgd,4,avg,Class-IL,24.55
relu_0.05_win10_method2_sgd,4,avg,Task-IL,78.19
relu_0.05_win10_method2_sgd,5,0,Class-IL,0.0
relu_0.05_win10_method2_sgd,5,0,Task-IL,81.3
relu_0.05_win10_method2_sgd,5,1,Class-IL,0.0
relu_0.05_win10_method2_sgd,5,1,Task-IL,61.150000000000006
relu_0.05_win10_method2_sgd,5,2,Class-IL,0.0
relu_0.05_win10_method2_sgd,5,2,Task-IL,61.050000000000004
relu_0.05_win10_method2_sgd,5,3,Class-IL,0.0
relu_0.05_win10_method2_sgd,5,3,Task-IL,74.7
relu_0.05_win10_method2_sgd,5,4,Class-IL,96.5
relu_0.05_win10_method2_sgd,5,4,Task-IL,96.5
relu_0.05_win10_method2_sgd,5,avg,Class-IL,19.3
relu_0.05_win10_method2_sgd,5,avg,Task-IL,74.94
