model,num_tasks_seen,task,metric_type,accuracy
relu_0.1_ghada_sgd,2,avg,Task-IL,77.65
relu_0.1_ghada_sgd,3,0,Class-IL,0.0
relu_0.1_ghada_sgd,3,0,Task-IL,65.4
relu_0.1_ghada_sgd,3,1,Class-IL,0.0
relu_0.1_ghada_sgd,3,1,Task-IL,68.89999999999999
relu_0.1_ghada_sgd,3,2,Class-IL,94.05
relu_0.1_ghada_sgd,3,2,Task-IL,94.05
relu_0.1_ghada_sgd,3,avg,Class-IL,31.35
relu_0.1_ghada_sgd,3,avg,Task-IL,76.12
relu_0.1_ghada_sgd,4,0,Class-IL,0.0
relu_0.1_ghada_sgd,4,0,Task-IL,52.55
relu_0.1_ghada_sgd,4,1,Class-IL,0.0
relu_0.1_ghada_sgd,4,1,Task-IL,60.3
relu_0.1_ghada_sgd,4,2,Class-IL,0.0
relu_0.1_ghada_sgd,4,2,Task-IL,74.6
relu_0.1_ghada_sgd,4,3,Class-IL,98.25
relu_0.1_ghada_sgd,4,3,Task-IL,98.25
relu_0.1_ghada_sgd,4,avg,Class-IL,24.56
relu_0.1_ghada_sgd,4,avg,Task-IL,71.42
relu_0.1_ghada_sgd,5,0,Class-IL,0.0
relu_0.1_ghada_sgd,5,0,Task-IL,40.0
relu_0.1_ghada_sgd,5,1,Class-IL,0.0
relu_0.1_ghada_sgd,5,1,Task-IL,48.949999999999996
relu_0.1_ghada_sgd,5,2,Class-IL,0.0
relu_0.1_ghada_sgd,5,2,Task-IL,56.85
relu_0.1_ghada_sgd,5,3,Class-IL,0.0
relu_0.1_ghada_sgd,5,3,Task-IL,67.25
relu_0.1_ghada_sgd,5,4,Class-IL,89.35
relu_0.1_ghada_sgd,5,4,Task-IL,89.35
relu_0.1_ghada_sgd,5,avg,Class-IL,17.87
relu_0.1_ghada_sgd,5,avg,Task-IL,60.48
